Time;Campaign;File Name;Longitude;Latitude;RSRP;RSRQ;PCI LTE;Technology;Home Operator;DL EARFCN
2022-08-20 12:20:14.182;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-83;-8.6;240;LTE;XL;376
2022-08-20 12:20:14.182;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-78;-8.6;240;LTE;XL;1325
2022-08-20 12:20:14.340;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-12.3;59;LTE;Telkomsel;1850
2022-08-20 12:20:14.605;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83;-12.6;59;LTE;Telkomsel;1850
2022-08-20 12:20:14.609;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:14.661;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94.3;-10.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:14.689;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:14.744;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-74;-9;240;LTE;XL;376
2022-08-20 12:20:14.744;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-77;-10.6;240;LTE;XL;1325
2022-08-20 12:20:14.744;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-74;-8.6;240;LTE;XL;376
2022-08-20 12:20:14.779;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-87;-9;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:20:14.779;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-91;-9.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:14.785;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-83;-11;240;LTE;XL;376
2022-08-20 12:20:14.785;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-78;-9.2;240;LTE;XL;1325
2022-08-20 12:20:14.941;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11.6;59;LTE;Telkomsel;1850
2022-08-20 12:20:15.205;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83;-11.9;59;LTE;Telkomsel;1850
2022-08-20 12:20:15.211;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:15.271;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:15.290;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:15.345;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-76.2;-10.9;240;LTE;XL;1325
2022-08-20 12:20:15.387;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-12;240;LTE;XL;1325
2022-08-20 12:20:15.392;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90.6;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:15.392;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-87;-9.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:20:15.543;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-74.2;-11.2;59;LTE;Telkomsel;1850
2022-08-20 12:20:15.806;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83.3;-12.3;59;LTE;Telkomsel;1850
2022-08-20 12:20:15.812;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:15.872;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-9.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:15.892;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:15.946;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-76.2;-12;240;LTE;XL;1325
2022-08-20 12:20:15.988;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-78;-9;240;LTE;XL;1325
2022-08-20 12:20:15.996;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-87;-10;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:20:15.996;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-10.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:16.144;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-73;-10;59;LTE;Telkomsel;1850
2022-08-20 12:20:16.408;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83.6;-13;59;LTE;Telkomsel;1850
2022-08-20 12:20:16.414;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:16.473;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-9.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:16.493;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:16.547;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-77;-12;240;LTE;XL;1325
2022-08-20 12:20:16.593;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77.6;-9;240;LTE;XL;1325
2022-08-20 12:20:16.598;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-87;-10;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:20:16.598;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-12.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:16.745;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-73;-10;59;LTE;Telkomsel;1850
2022-08-20 12:20:17.009;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83.6;-10.9;59;LTE;Telkomsel;1850
2022-08-20 12:20:17.016;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:17.076;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-11.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:17.094;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:17.149;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-77.3;-12.3;240;LTE;XL;1325
2022-08-20 12:20:17.195;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-9.3;240;LTE;XL;1325
2022-08-20 12:20:17.199;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-89;-15;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:17.346;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-73;-10;59;LTE;Telkomsel;1850
2022-08-20 12:20:17.611;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83.3;-11.3;59;LTE;Telkomsel;1850
2022-08-20 12:20:17.617;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:17.677;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-12;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:17.696;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:17.750;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-12;240;LTE;XL;1325
2022-08-20 12:20:17.796;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-9.6;240;LTE;XL;1325
2022-08-20 12:20:17.801;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-15;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:17.948;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-73;-10;59;LTE;Telkomsel;1850
2022-08-20 12:20:18.212;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:18.218;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:18.279;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-12;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:18.297;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:18.352;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-13;240;LTE;XL;1325
2022-08-20 12:20:18.397;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-8.2;240;LTE;XL;1325
2022-08-20 12:20:18.402;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-15;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:18.558;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:18.815;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:18.820;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-4;298;LTE;Smartfren;39050
2022-08-20 12:20:18.880;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-12;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:18.899;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:18.953;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-12.3;240;LTE;XL;1325
2022-08-20 12:20:18.999;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-7;240;LTE;XL;1325
2022-08-20 12:20:19.004;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-14;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:19.159;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:19.416;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:19.421;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:19.482;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-11;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:19.500;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:19.554;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-12;240;LTE;XL;1325
2022-08-20 12:20:19.600;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-7.3;240;LTE;XL;1325
2022-08-20 12:20:19.606;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-91;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:19.760;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:20.018;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-83.6;-12.6;59;LTE;Telkomsel;1850
2022-08-20 12:20:20.023;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:20.084;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:20.102;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:20.162;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78.6;-12.6;240;LTE;XL;1325
2022-08-20 12:20:20.201;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-8;240;LTE;XL;1325
2022-08-20 12:20:20.207;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-91;-11;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:20.361;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:20.619;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-13;59;LTE;Telkomsel;1850
2022-08-20 12:20:20.624;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:20.685;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:20.703;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:20.763;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-79;-12.3;240;LTE;XL;1325
2022-08-20 12:20:20.803;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-7;240;LTE;XL;1325
2022-08-20 12:20:20.809;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-91;-10.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:20.963;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:21.221;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-13;59;LTE;Telkomsel;1850
2022-08-20 12:20:21.226;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:21.285;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-93;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:21.304;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:21.364;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78.3;-12;240;LTE;XL;1325
2022-08-20 12:20:21.404;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-7;240;LTE;XL;1325
2022-08-20 12:20:21.410;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90.3;-10.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:21.565;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:21.822;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-13;59;LTE;Telkomsel;1850
2022-08-20 12:20:21.827;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:21.889;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-93;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:21.906;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:21.965;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-11.6;240;LTE;XL;1325
2022-08-20 12:20:22.005;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-6;240;LTE;XL;1325
2022-08-20 12:20:22.017;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-11.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:22.166;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:22.424;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-12.3;59;LTE;Telkomsel;1850
2022-08-20 12:20:22.429;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:22.490;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-93.6;-10.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:22.507;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:22.567;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-10.6;240;LTE;XL;1325
2022-08-20 12:20:22.607;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-82;-6;240;LTE;XL;376
2022-08-20 12:20:22.607;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77;-5;240;LTE;XL;1325
2022-08-20 12:20:22.618;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:22.767;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-75;-11;59;LTE;Telkomsel;1850
2022-08-20 12:20:23.025;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-12;59;LTE;Telkomsel;1850
2022-08-20 12:20:23.030;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:23.091;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-11.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:23.114;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:23.168;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-9.6;240;LTE;XL;1325
2022-08-20 12:20:23.209;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-77.3;-5.3;240;LTE;XL;1325
2022-08-20 12:20:23.209;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-82;-6;240;LTE;XL;376
2022-08-20 12:20:23.220;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-90.3;-14.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:23.369;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-74.3;-10.3;59;LTE;Telkomsel;1850
2022-08-20 12:20:23.612;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-82;-5.6;240;LTE;XL;376
2022-08-20 12:20:23.612;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-B.mf;116.00690000;-3.45026000;-78;-6;240;LTE;XL;1325
2022-08-20 12:20:23.626;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-B.mf;116.00690000;-3.45026000;-84;-11.6;59;LTE;Telkomsel;1850
2022-08-20 12:20:23.632;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-B.mf;116.00690000;-3.45026000;-84;-5;298;LTE;Smartfren;39050
2022-08-20 12:20:23.693;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-A.mf;116.00690000;-3.45026000;-94;-12.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:23.716;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1515-7748-A.mf;116.00690000;-3.45026000;-83;-8;298;LTE;Smartfren;39050
2022-08-20 12:20:23.770;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1523-9348-A.mf;116.00690000;-3.45026000;-78;-9;240;LTE;XL;1325
2022-08-20 12:20:23.821;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1513-2469-B.mf;116.00690000;-3.45026000;-91;-14.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:20:23.971;BP3_ST_01_WA DE CALL;2022-08-20-12-14-50-3111-1402-1520-9895-A.mf;116.00690000;-3.45026000;-74;-10;59;LTE;Telkomsel;1850
